"treatment","rank","total","precent"
"CARBOXYAMIDOTRIAZOLE..BRD.BRD.K68408772.001.05.4.",-1,7649,-0.0130736043927311
"AMPICILLIN..BRD.BRD.K68432770.236.23.1.",10681,11023,96.8973963530799
"GS.6201..BRD.BRD.K68453341.001.01.1.",5319,8461,62.8649095851554
"ST.2825..BRD.BRD.K68470841.001.01.0.",1539,8057,19.1014025071367
"MM.102..BRD.BRD.K68474068.001.01.8.",8743,11372,76.8818149841717
"ENMD.2076..BRD.BRD.K68488863.001.04.9.",2265,9340,24.2505353319058
"DIANHYDROGALACTITOL..BRD.BRD.K68502831.001.01.2.",3241,9854,32.8901968743657
"DICYCLOVERINE..BRD.BRD.K68507560.003.24.6.",-1,11780,-0.00848896434634975
"SB.743921..BRD.BRD.K68532323.003.02.8.",1093,8822,12.3894808433462
"X2.METHYLIMIDAZOLE..BRD.BRD.K68534611.001.07.8.",-1,7397,-0.0135189941868325
"ACECLOFENAC..BRD.BRD.K68538666.001.12.3.",-1,12418,-0.00805282654211628
"AVATROMBOPAG..BRD.BRD.K68544925.001.01.1.",-1,10289,-0.00971911750413063
"X12.O.TETRADECANOYLPHORBOL.13.ACETATE..BRD.BRD.K68552125.001.05.3.",-1,6975,-0.014336917562724
"TODRALAZINE..BRD.BRD.K68553471.003.12.3.",-1,8367,-0.0119517150711127
"DERACOXIB..BRD.BRD.K68558722.001.04.0.",4177,9794,42.6485603430672
"BVT.948..BRD.BRD.K68567222.001.01.2.",3561,11299,31.5160633684397
"DYDROGESTERONE..BRD.BRD.K68620903.001.11.4.",-1,9936,-0.0100644122383253
"SB.706375..BRD.BRD.K68633027.001.01.9.",9643,11470,84.0714908456844
"ACDPP..BRD.BRD.K68633617.003.02.9.",-1,8230,-0.0121506682867558
"PICOLAMINE..BRD.BRD.K68653965.001.01.1.",7593,8272,91.791586073501
"VU.0422288..BRD.BRD.K68674163.001.01.7.",-1,12167,-0.00821895290539985
"LIDAMIDINE..BRD.BRD.K68693535.001.03.4.",-1,9028,-0.0110766504209127
"PF.03814735..BRD.BRD.K68747584.001.02.0.",1044,9782,10.6726640768759
"ERK.INHIBITOR.II..BRD.BRD.K68756823.001.07.1.",-1,11479,-0.00871156024043906
"PANTETHINE..BRD.BRD.K68764924.001.03.2.",-1,5543,-0.0180407721450478
"AZOSEMIDE..BRD.BRD.K68770713.001.01.8.",121,9034,1.33938454726588
"MRK.560..BRD.BRD.K68795758.001.02.9.",-1,7455,-0.0134138162307176
"PAFURAMIDINE..BRD.BRD.K68805147.001.01.8.",5553,8872,62.5901713255185
"ADIPORON..BRD.BRD.K68810443.001.01.9.",-1,9252,-0.0108084738434933
"NECROSTATIN.2..BRD.BRD.K68851986.001.01.6.",1900,12497,15.2036488757302
"QUETIAPINE..BRD.BRD.K68867920.051.11.5.",397,8902,4.45967198382386
"FLUMATINIB..BRD.BRD.K68870568.066.01.5.",2956,6403,46.1658597532407
"CEPHALOMANNINE..BRD.BRD.K68904758.001.03.5.",508,7164,7.09101060859855
"GDC.0152..BRD.BRD.K68938568.001.01.7.",639,10055,6.35504724017902
"A.987306..BRD.BRD.K68982262.001.02.9.",4745,8053,58.9221408170868
"PF.3845..BRD.BRD.K68997413.001.05.1.",-1,8813,-0.0113468739362306
"GOLVATINIB..BRD.BRD.K69001009.001.02.8.",1399,9026,15.4996676268558
"OMEPRAZOLE.SULFIDE..BRD.BRD.K69035426.001.01.3.",8298,11423,72.6429134202924
"EPZ.004777..BRD.BRD.K69070623.003.01.7.",-1,7130,-0.0140252454417952
"GNF.7..BRD.BRD.K69075588.001.02.9.",-1,5132,-0.019485580670304
"SERTINDOLE..BRD.BRD.K69116396.001.04.1.",-1,6433,-0.0155448468832582
"DIACEREIN..BRD.BRD.K69122748.001.10.1.",-1,7980,-0.012531328320802
"CIS.DDP..BRD.BRD.K69172251.001.08.9.",4507,7250,62.1655172413793
"GUANIDINOETHYLDISULFIDE.BICARBONATE..BRD.BRD.K69191882.065.01.6.",-1,10458,-0.00956205775482884
"NAN.190..BRD.BRD.K69195780.004.08.4.",1938,8374,23.1430618581323
"XD.14..BRD.BRD.K69211575.001.02.9.",6406,10269,62.3819261856072
"SOLCITINIB..BRD.BRD.K69215269.001.01.1.",4503,10082,44.6637571910335
"IODOANTIPYRINE..BRD.BRD.K69216798.001.01.9.",-1,9821,-0.0101822624987272
"TRIGONELLINE..BRD.BRD.K69231085.003.05.7.",6466,9795,66.0132720775906
"LUMACAFTOR..BRD.BRD.K69236721.001.02.7.",-1,6586,-0.0151837230488916
"AFLOQUALONE..BRD.BRD.K69247067.001.01.8.",2976,7163,41.5468379170739
"HEXESTROL..BRD.BRD.K69253806.001.02.0.",8961,11203,79.9875033473177
"EXELBINE..BRD.BRD.K69280563.001.01.8.",177,8419,2.10238745694263
"ML10302..BRD.BRD.K69343602.003.02.9.",-1,9181,-0.0108920596884871
"GLUTATHIONE..BRD.BRD.K69346723.001.04.8.",-1,8776,-0.0113947128532361
"CUDC.427..BRD.BRD.K69351586.001.01.0.",2819,11244,25.071149057275
"TROSPIUM..BRD.BRD.K69469734.003.02.5.",-1,12715,-0.00786472670074715
"MONTELUKAST..BRD.BRD.K69470111.236.08.9.",-1,8904,-0.0112309074573226
"AZD0156..BRD.BRD.K69555850.001.02.9.",1403,5261,26.6679338528797
"SGC.0946..BRD.BRD.K69577666.001.01.3.",-1,11269,-0.00887390185464549
"THIETHYLPERAZINE..BRD.BRD.K69600043.328.05.5.",3915,7528,52.0058448459086
"TACROLIMUS..BRD.BRD.K69608737.001.10.2.",2763,5231,52.8197285413879
"CUR.61414..BRD.BRD.K69624312.001.01.1.",8424,10345,81.4306428226196
"TRIBROMOETHANOL..BRD.BRD.K69632891.001.02.9.",5413,7621,71.027424222543
"TESTOLACTONE..BRD.BRD.K69636617.001.01.7.",4811,8000,60.1375
"IDARUBICIN..BRD.BRD.K69650333.003.13.2.",2177,7600,28.6447368421053
"IDARUBICIN..BRD.BRD.K69650333.003.14.0.",1313,5834,22.5059993143641
"GSK163090..BRD.BRD.K69669039.001.01.8.",-1,10352,-0.00965996908809892
"MESTINON..BRD.BRD.K69688083.004.23.1.",-1,7138,-0.014009526478005
"BARDOXOLONE.METHYL..BRD.BRD.K69694239.001.02.2.",1702,5253,32.4005330287455
"ATORVASTATIN..BRD.BRD.K69726342.238.02.4.",3503,11583,30.2425969092636
"ATORVASTATIN..BRD.BRD.K69726342.238.05.9.",4179,11313,36.9398037655794
"MERICITABINE..BRD.BRD.K69726595.001.01.2.",7311,10112,72.3002373417721
"VOLASERTIB..BRD.BRD.K69776681.001.03.8.",129,9186,1.40431090790333
"WAY.100635..BRD.BRD.K69812556.305.02.0.",-1,10008,-0.00999200639488409
"GMX1778..BRD.BRD.K69832040.001.01.9.",7803,12255,63.671970624235
"TRAP.101..BRD.BRD.K69837166.003.02.0.",-1,10471,-0.00955018622863146
"SONEPIPRAZOLE..BRD.BRD.K69857269.001.03.9.",6167,12238,50.3922209511358
"CYM.50260..BRD.BRD.K69877120.001.01.7.",1750,11696,14.9623803009576
"FLURBIPROFEN..S.......BRD.BRD.K69907333.001.10.6.",1414,8298,17.0402506628103
"AZD.8055..BRD.BRD.K69932463.001.10.6.",4949,5772,85.7415107415107
"SM.108..BRD.BRD.K70053378.001.01.1.",-1,10586,-0.00944643869261289
"X2.CHLORO.N6.CYCLOPENTYLADENOSINE..BRD.BRD.K70088346.001.01.6.",5186,11768,44.068660774983
"SMI.4A..BRD.BRD.K70159787.001.01.1.",-1,9542,-0.0104799832320268
"CAROVERIN..BRD.BRD.K70161083.001.06.9.",-1,13349,-0.00749119784253502
"VATALANIB..BRD.BRD.K70163715.300.05.7.",4734,8481,55.8188892819243
"INH1..BRD.BRD.K70177501.003.01.4.",3366,10054,33.4792122538293
"RIBOFLAVIN..BRD.BRD.K70246307.001.04.1.",289,10470,2.76026743075454
"AGN.194310..BRD.BRD.K70262971.001.01.9.",-1,7968,-0.0125502008032129
"U.99194..BRD.BRD.K70281171.050.08.9.",-1,8569,-0.0116699731590617
"CRA.032765..BRD.BRD.K70301465.001.02.6.",-1,5488,-0.0182215743440233
"ESCITALOPRAM..BRD.BRD.K70301876.034.13.7.",7080,8506,83.2353632729838
"SURAMIN..BRD.BRD.K70327167.348.13.4.",-1,12035,-0.00830909846281678
"BENZOXIQUINE..BRD.BRD.K70327191.001.02.2.",5944,11933,49.8114472471298
"A.1070722..BRD.BRD.K70329400.001.02.5.",-1,8223,-0.0121610117961814
"JNJ.42165279..BRD.BRD.K70330032.001.01.1.",8168,8733,93.5302874155502
"AMANTADINE..BRD.BRD.K70330367.003.07.9.",-1,10348,-0.00966370313103981
"ARIPIPRAZOLE..BRD.BRD.K70358946.001.15.7.",7220,10193,70.8329245560679
"ERLOTINIB..BRD.BRD.K70401845.003.09.6.",1222,6715,18.1980640357409
"NEXTURASTAT.A..BRD.BRD.K70402238.001.02.8.",6596,10897,60.5304212168487
"LM.22A4..BRD.BRD.K70404782.001.01.6.",-1,8984,-0.0111308993766696
"EPZ015666..BRD.BRD.K70446295.001.01.7.",1992,7541,26.4155947487071
"BAY.87.2243..BRD.BRD.K70463136.001.01.5.",3900,8977,43.444357803275
"FLUPENTIXOL..BRD.BRD.K70487031.001.02.8.",1836,8282,22.1685583192466
"RIMCAZOLE..BRD.BRD.K70490179.300.01.2.",5778,6299,91.7288458485474
"FRUQUINTINIB..BRD.BRD.K70504253.001.01.3.",4859,9638,50.4150238638722
"RANITIDINE..BRD.BRD.K70505054.003.12.4.",509,10989,4.63190463190463
"DOXOFYLLINE..BRD.BRD.K70507123.001.09.7.",2695,11434,23.5700542242435
"HMN.214..BRD.BRD.K70511574.001.06.9.",303,8468,3.57817666509211
"ZOSUQUIDAR..BRD.BRD.K70557564.305.03.6.",9410,10461,89.9531593537903
"AC.DE..BRD.BRD.K70578146.001.06.7.",782,9656,8.09859154929577
"X1.EBIO..BRD.BRD.K70586315.001.02.4.",-1,7743,-0.0129148908691722
"PHENYLACETYLGLUTAMINE..BRD.BRD.K70592483.001.01.0.",-1,8785,-0.0113830392714855
"PHENINDIONE..BRD.BRD.K70592963.001.31.6.",5848,10882,53.7401213012314
"ENASIDENIB..BRD.BRD.K70601687.001.01.3.",4059,9029,44.9551445342784
"VX.222..BRD.BRD.K70610771.001.02.9.",183,9802,1.86696592532136
"SEN.1269..BRD.BRD.K70614402.001.01.0.",-1,11811,-0.00846668360003387
"GSK2334470..BRD.BRD.K70642949.001.03.7.",4840,7946,60.9111502642839
"TESTOSTERONE.UNDECANOATE..BRD.BRD.K70650177.001.01.7.",744,8505,8.74779541446208
"GENZ.123346..BRD.BRD.K70693421.001.01.1.",637,10509,6.06147111999239
"A.967079..BRD.BRD.K70744942.001.01.2.",9416,11748,80.1498127340824
"IOX1..BRD.BRD.K70751730.001.10.4.",4189,12097,34.6284202694883
"IDAZOXANE..BRD.BRD.K70759443.001.01.4.",5979,8843,67.6128010856044
"TRAZODONE..BRD.BRD.K70778732.003.26.7.",3922,7516,52.1820117083555
"X10.DEBC..BRD.BRD.K70792160.003.04.6.",-1,7761,-0.0128849375080531
"X4.METHYLHISTAMINE..BRD.BRD.K70821460.300.02.4.",8593,9873,87.0353489314292
"NALOXONE.BENZOYLHYDRAZONE..BRD.BRD.K70898774.001.03.5.",9787,11332,86.3660430638899
"CO.102862..BRD.BRD.K70912147.001.01.8.",9503,12492,76.0726865193724
"BIBX.1382..BRD.BRD.K70914287.300.02.8.",5201,6189,84.0361932460818
"AMTOLMETIN.GUACIL..BRD.BRD.K70924353.001.01.2.",3063,9075,33.7520661157025
"CEFOXITIN..BRD.BRD.K70976396.236.26.0.",9245,12010,76.977518734388
"CARUMONAM..BRD.BRD.K71026158.304.01.0.",1267,10397,12.186207559873
"AB1010..BRD.BRD.K71035033.001.07.1.",1076,10263,10.4842638604696
"ETAMSYLATE..BRD.BRD.K71055333.224.05.8.",-1,9313,-0.0107376785139053
"LULICONAZOLE..BRD.BRD.K71058253.001.01.9.",-1,8974,-0.0111433028749721
"CEFIXIME..BRD.BRD.K71059170.001.11.6.",-1,13368,-0.00748055056852184
"DORZOLAMIDE..BRD.BRD.K71075609.003.01.0.",34,9399,0.361740610703266
"DULOXETINE..BRD.BRD.K71103788.003.12.0.",-1,8980,-0.0111358574610245
"FLUDARABINE.PHOSPHATE..BRD.BRD.K71106091.001.06.1.",168,11466,1.46520146520147
"SULPHADIMETHOXINE..BRD.BRD.K71125014.001.27.1.",8592,11577,74.2161181653278
"SULFAQUINOXALINE..BRD.BRD.K71133585.236.14.4.",-1,9244,-0.0108178277801817
"KD.023..BRD.BRD.K71164191.001.01.0.",2513,9722,25.8485908249331
"BIRINAPANT..BRD.BRD.K71221037.001.01.6.",1897,11005,17.2376192639709
"PCI.29732..BRD.BRD.K71223042.001.03.9.",-1,5700,-0.0175438596491228
"SUN.11602..BRD.BRD.K71250460.001.02.9.",-1,8966,-0.011153245594468
"PSB.06126..BRD.BRD.K71266197.236.02.7.",-1,7978,-0.0125344697919278
"SNX.2112..BRD.BRD.K71281111.001.04.3.",62,6194,1.00096867936713
"ZAFIRLUKAST..BRD.BRD.K71289571.001.11.4.",114,11336,1.00564573041637
"MJ.15..BRD.BRD.K71315565.001.02.9.",11714,13057,89.7143294784407
"BUTALBITAL..BRD.BRD.K71350836.001.02.4.",-1,8168,-0.0122428991185113
"CLOBENPROPIT..BRD.BRD.K71430621.303.02.3.",-1,7410,-0.0134952766531714
"MORANTEL..BRD.BRD.K71454870.046.01.8.",-1,11257,-0.00888336146397797
"KPT.185..BRD.BRD.K71467466.001.02.3.",426,6599,6.45552356417639
"IPATASERTIB..BRD.BRD.K71480163.001.01.4.",-1,9915,-0.0100857286938981
"CH55..BRD.BRD.K71487808.001.02.8.",5625,8072,69.685332011893
"DICLOFENAMIDE..BRD.BRD.K71499074.001.12.9.",268,8933,3.00011194447554
"TAK.659..BRD.BRD.K71500795.003.02.9.",207,6804,3.04232804232804
"SNS.314..BRD.BRD.K71512533.066.02.8.",1763,5867,30.0494290097154
"GW.9508..BRD.BRD.K71534238.001.10.0.",-1,10757,-0.00929627219484986
"EVP.6124..BRD.BRD.K71603915.003.01.8.",-1,9211,-0.0108565845185105
"SBE.13..BRD.BRD.K71667152.003.09.8.",-1,10789,-0.00926869960144592
"ICA.110381..BRD.BRD.K71686520.001.02.9.",4747,6300,75.3492063492064
"TRIFLUSAL..BRD.BRD.K71696703.001.07.9.",-1,8919,-0.0112120192846732
"I.BZA2..BRD.BRD.K71698503.003.01.6.",97,7600,1.27631578947368
"PNU.120596..BRD.BRD.K71731651.001.04.3.",-1,5809,-0.0172146668961956
"CIS.ACONITIC.ACID..BRD.BRD.K71756122.001.02.5.",766,5589,13.7054929325461
"CARBAMAZEPINE..BRD.BRD.K71799949.001.36.4.",5545,12342,44.9278885107762
"D.SERINE..BRD.BRD.K71822263.001.03.2.",2558,8697,29.4124410716339
"EPOTHILONE.A..BRD.BRD.K71823332.001.03.7.",483,8545,5.65242832065535
"CYTARABINE..BRD.BRD.K71847383.001.12.5.",-1,9511,-0.0105141415203449
"ATRA..BRD.BRD.K71879491.001.51.5.",-1,6329,-0.0158002844051193
"SP.100030..BRD.BRD.K71900389.001.02.9.",62,9025,0.686980609418283
"MARBOFLOXACIN..BRD.BRD.K71926323.001.13.8.",-1,8515,-0.0117439812096301
"MARBOFLOXACIN..BRD.BRD.K71926323.001.14.6.",488,10952,4.45580715850986
"PIROXIMONE..BRD.BRD.K71977764.001.01.2.",927,8326,11.133797742013
"CFTRINH.172..BRD.BRD.K72004355.001.01.9.",1354,6841,19.7924280076012
"VT.464..BRD.BRD.K72005722.001.01.2.",3175,11489,27.6351292540691
"PROBUCOL..BRD.BRD.K72029282.001.22.0.",11746,13849,84.8147880713409
"VU591..BRD.BRD.K72063794.003.02.9.",-1,11021,-0.00907358678885764
"MUT056399..BRD.BRD.K72078047.001.01.7.",657,9867,6.65855883247188
"VIDARABINE..BRD.BRD.K72093121.001.16.3.",4924,10155,48.4884293451502
"PROCYANIDIN.B.2..BRD.BRD.K72093555.001.01.0.",-1,8537,-0.0117137167623287
"SYM.2081..BRD.BRD.K72106461.001.02.1.",1080,7523,14.3559750099694
"DIHYDROERGOTAMINE..BRD.BRD.K72166146.066.05.4.",-1,5488,-0.0182215743440233
"CEFDITOREN.PIVOXIL..BRD.BRD.K72167406.001.02.1.",734,11752,6.24574540503744
"CEFDITOREN.PIVOXIL..BRD.BRD.K72167406.001.03.9.",6809,9751,69.8287355143062
"ACEXAMIC.ACID..BRD.BRD.K72215350.001.06.5.",-1,9237,-0.0108260257659413
"QUINAPRIL..BRD.BRD.K72222507.003.16.8.",-1,7069,-0.0141462724572075
"A77636..BRD.BRD.K72226571.003.02.9.",-1,9363,-0.010680337498665
"TAME..BRD.BRD.K72231366.001.02.3.",10149,12113,83.7860150251796
"DYCLONINE..BRD.BRD.K72259270.003.25.6.",7829,10170,76.9813176007866
"BRD4770..BRD.BRD.K72264770.001.03.2.",749,8980,8.34075723830735
"GILTERITINIB..BRD.BRD.K72280606.001.01.2.",-1,7343,-0.0136184120931499
"GSK503..BRD.BRD.K72293620.001.01.7.",8048,10939,73.5716244629308
"BAICALEIN..BRD.BRD.K72327355.001.14.7.",7312,10302,70.9765094156474
"CEFOSELIS..BRD.BRD.K72339976.065.02.1.",-1,9472,-0.0105574324324324
"CEFOSELIS..BRD.BRD.K72339976.065.03.9.",4886,8740,55.9038901601831
"CEFOSELIS..BRD.BRD.K72339976.065.04.7.",-1,11746,-0.00851353652307168
"AZD4282..BRD.BRD.K72369578.001.04.1.",6379,10191,62.5944460798744
"SULBENTINE..BRD.BRD.K72384124.001.08.0.",360,12871,2.79698547121436
"AZD5438..BRD.BRD.K72414522.001.06.7.",1246,7380,16.8834688346883
"WZ.4002..BRD.BRD.K72420232.001.12.3.",5838,7185,81.2526096033403
"C.1..BRD.BRD.K72462751.001.02.7.",3550,10740,33.0540037243948
"PPY.A..BRD.BRD.K72514671.001.01.4.",38,12116,0.313634862991086
"ETOPOSIDE.PHOSPHATE..BRD.BRD.K72533376.001.01.2.",1382,10667,12.9558451298397
"ALPHA.ASARONE..BRD.BRD.K72536715.001.01.5.",-1,11243,-0.0088944231966557
"CLODRONIC.ACID..BRD.BRD.K72542090.304.02.4.",-1,9340,-0.0107066381156317
"VU0364439..BRD.BRD.K72687424.001.02.6.",-1,8782,-0.0113869278068777
"ZM.447439..BRD.BRD.K72703948.001.10.1.",1939,7298,26.5689229926007
"BENZETHONIUM..BRD.BRD.K72723676.003.17.8.",1849,8761,21.1048967012898
"ARCYRIAFLAVIN.A..BRD.BRD.K72726508.001.02.1.",-1,10990,-0.00909918107370337
"DIMETRIDAZOLE..BRD.BRD.K72728560.001.01.4.",5972,12026,49.6590720106436
"BET.BAY.002..BRD.BRD.K72735080.001.01.0.",-1,7806,-0.0128106584678452
"APCK.110..BRD.BRD.K72748448.001.01.0.",1120,11364,9.85568461809222
"XANOMELINE..BRD.BRD.K72815923.034.01.2.",89,8302,1.07203083594315
"CEP.37440..BRD.BRD.K72827473.001.01.0.",-1,6050,-0.0165289256198347
"SAR405..BRD.BRD.K72868067.001.02.4.",-1,8238,-0.0121388686574411
"BLU9931..BRD.BRD.K72898849.001.01.8.",1943,7234,26.8592756427979
"NNC.63.0532..BRD.BRD.K72904818.001.01.1.",-1,11234,-0.00890154886950329
"TELAPREVIR..BRD.BRD.K72912098.001.02.3.",1195,11084,10.7813063875857
"CINCHOPHEN..BRD.BRD.K72915123.001.18.1.",9264,12633,73.331750178105
"SCLAREOLIDE..BRD.BRD.K72925150.001.11.1.",-1,9440,-0.0105932203389831
"VALRUBICIN..BRD.BRD.K72951360.001.01.4.",128,8593,1.48958454556034
"OXYFEDRINE..BRD.BRD.K73027814.003.01.0.",-1,11421,-0.00875580071797566
"VASOPRESSIN..BRD.BRD.K73028949.001.02.8.",6222,8068,77.1194843827466
"ZLN005..BRD.BRD.K73073971.001.01.7.",6923,8469,81.7451883339237
"LEVAMISOLE..BRD.BRD.K73107279.003.12.5.",337,6788,4.96464348850913
"DIAZOXIDE..BRD.BRD.K73109821.001.20.1.",6391,8203,77.9105205412654
"PYRONARIDINE..BRD.BRD.K73132780.001.01.2.",-1,5417,-0.0184604024367731
"PHENYL.AMINOSALICYLATE..BRD.BRD.K73157543.001.04.1.",1728,8545,20.2223522527794
"ALIZARIN..BRD.BRD.K73191876.001.11.2.",-1,9036,-0.0110668437361664
"URAPIDIL..BRD.BRD.K73196317.003.14.8.",-1,11662,-0.00857485851483451
"SNX.5422..BRD.BRD.K73197500.001.02.2.",2561,5898,43.421498813157
"LITHIUM.ACETOACETATE..BRD.BRD.K73234506.235.02.1.",4899,9515,51.4871255911718
"AZD9496..BRD.BRD.K73235735.001.02.7.",1851,10757,17.2073998326671
"TACALCITOL..BRD.BRD.K73237276.001.01.0.",-1,6732,-0.0148544266191325
"CLORGILINE..BRD.BRD.K73251053.003.22.2.",-1,7870,-0.0127064803049555
"MCOPPB..BRD.BRD.K73276278.305.01.1.",6454,9090,71.001100110011
"ICI.199441..BRD.BRD.K73290745.003.02.6.",8146,11523,70.6933958170615
"WZ.3146..BRD.BRD.K73293050.001.03.1.",1239,6402,19.3533270852858
"X4.METHYLGENISTEIN..BRD.BRD.K73303757.001.21.6.",3552,7712,46.0580912863071
"OSI.420..BRD.BRD.K73309154.003.02.8.",4455,5447,81.788140260694
"PF.04217903..BRD.BRD.K73319509.001.08.0.",-1,9185,-0.0108873162765378
"LEVOBUNOLOL......BRD.BRD.K73323637.003.10.9.",9522,9578,99.4153267905617
"BIX.02189..BRD.BRD.K73368362.001.07.5.",1455,6954,20.923209663503
"X5.FLUORO.3.PYRIDYL.METHANOL..BRD.BRD.K73381198.001.01.1.",2420,11096,21.8096611391492
"PHENYLEPHRINE..BRD.BRD.K73381542.003.23.4.",6688,10650,62.7981220657277
"C646..BRD.BRD.K73383190.001.02.3.",1343,7884,17.0345002536783
"C646..BRD.BRD.K73383190.001.03.1.",5017,10866,46.1715442665194
"DIMETHISOQUIN..BRD.BRD.K73391359.003.10.2.",2375,9262,25.6424098466854
"OXOLINIC.ACID..BRD.BRD.K73394555.237.01.1.",2020,11393,17.7301852014395
"PURMORPHAMINE..BRD.BRD.K73397362.001.06.6.",-1,7783,-0.0128485159964024
"BEKANAMYCIN..BRD.BRD.K73425385.065.04.8.",-1,9629,-0.0103852944230969
"CINACIGUAT..BRD.BRD.K73440166.001.01.3.",1734,11634,14.9045899948427
"TERLIPRESSIN..BRD.BRD.K73451719.001.01.2.",7123,10325,68.9878934624697
"NEDAPLATIN..BRD.BRD.K73469236.001.01.8.",-1,7497,-0.0133386688008537
"DIBUTYL.PHTHALATE..BRD.BRD.K73477617.001.08.5.",-1,10901,-0.0091734703238235
"IT1T..BRD.BRD.K73499906.300.02.9.",5101,6823,74.7618349699546
"BIVALIRUDIN..BRD.BRD.K73504359.001.01.3.",4801,9951,48.2464073962416
"ST.1859..BRD.BRD.K73524797.001.01.1.",-1,6594,-0.0151653017895056
"TROXERUTIN..BRD.BRD.K73529671.001.02.9.",-1,8830,-0.0113250283125708
"TROXERUTIN..BRD.BRD.K73529671.001.04.5.",1182,7950,14.8679245283019
"ETOFENAMATE..BRD.BRD.K73541271.001.03.6.",-1,10608,-0.00942684766214178
"AS.2444697..BRD.BRD.K73565918.003.02.9.",8682,11862,73.1917046029337
"GS.9620..BRD.BRD.K73585091.001.02.3.",4556,10141,44.9265358445913
"CORTICOSTERONE..BRD.BRD.K73589401.001.23.6.",-1,9210,-0.01085776330076
"NIZATIDINE..BRD.BRD.K73589491.001.11.2.",-1,8458,-0.0118231260345235
"UC.112..BRD.BRD.K73610817.001.10.9.",-1,7044,-0.0141964792731403
"BROMOPRIDE..BRD.BRD.K73642618.001.13.3.",-1,11650,-0.00858369098712446
"N.ACETYLTRYPTAMINE..BRD.BRD.K73700643.001.11.2.",972,8768,11.0857664233577
"NS.1643..BRD.BRD.K73738482.001.01.7.",-1,7959,-0.0125643925116221
"HLCL.61..BRD.BRD.K73746696.003.01.8.",-1,7544,-0.0132555673382821
"HEXAMINOLEVULINATE..BRD.BRD.K73753850.003.01.6.",273,9321,2.92887029288703
"GENIPOSIDIC.ACID..BRD.BRD.K73771095.001.02.5.",4647,9374,49.5732878173672
"GENIPOSIDIC.ACID..BRD.BRD.K73771095.001.03.3.",-1,6362,-0.0157183275699466
"ZM.336372..BRD.BRD.K73789395.001.10.7.",2332,6717,34.717880005955
"NSC.5844..BRD.BRD.K73799155.001.01.5.",1086,5468,19.8610095098756
"HC.030031..BRD.BRD.K73815512.001.02.5.",4741,6821,69.5059375458144
"CINACALCET..BRD.BRD.K73838513.003.05.5.",-1,9079,-0.0110144289018614
"MLN1117..BRD.BRD.K73877023.001.01.9.",-1,8314,-0.0120279047389945
"ARBIDOL..BRD.BRD.K73881242.003.04.6.",6017,8114,74.1557801331033
"DIFLOXACIN..BRD.BRD.K73923631.003.02.9.",-1,9017,-0.0110901630253965
"AMIFOSTINE..BRD.BRD.K73947551.001.04.4.",-1,4367,-0.0228990153423403
"BI.78D3..BRD.BRD.K73982490.001.02.9.",4888,10351,47.2224905806202
"AZD3988..BRD.BRD.K73984371.001.01.1.",5858,11237,52.1313517842841
"ISOQUERCITRIN..BRD.BRD.K73991644.001.07.9.",2255,8880,25.3941441441441
"TELMISARTAN..BRD.BRD.K73999723.001.11.3.",-1,9897,-0.0101040719409922
"HEMIN..BRD.BRD.K74057164.001.01.6.",-1,10304,-0.00970496894409938
"INDIBULIN..BRD.BRD.K74057757.001.01.9.",696,8542,8.14797471318192
"BIRB.796..BRD.BRD.K74065929.001.07.2.",-1,6651,-0.0150353330326267
"NELFINAVIR..BRD.BRD.K74117820.066.10.8.",-1,9469,-0.0105607772732073
"NAFTIFINE..BRD.BRD.K74141488.003.11.2.",105,6719,1.56273254948653
"CYTISINE..BRD.BRD.K74186897.001.12.4.",5633,9596,58.7015423092955
"CYTISINE..BRD.BRD.K74186897.001.13.2.",4151,7803,53.197488145585
"RESORCINOL..BRD.BRD.K74190368.001.04.3.",3226,8594,37.5378170816849
"PHENYLMERCURIC.ACETATE..BRD.BRD.K74193284.001.04.8.",79,7634,1.03484411841761
"IRSOGLADINE..BRD.BRD.K74195153.050.12.1.",-1,8348,-0.0119789171058936
"RIBOFLAVIN.TETRABUTYRATE..BRD.BRD.K74227494.001.03.9.",-1,8633,-0.0115834588208039
"SE.METHYLSELENOCYSTEINE..BRD.BRD.K74227499.001.01.1.",-1,9752,-0.0102543068088597
"ACITAZANOLAST..BRD.BRD.K74236708.001.01.9.",-1,10442,-0.00957670944263551
"UNC0321..BRD.BRD.K74236984.001.04.8.",-1,8459,-0.0118217283366828
"L.689560..BRD.BRD.K74284736.001.04.9.",4322,7094,60.9247251198196
"IKK.2.INHIBITOR.V..BRD.BRD.K74305673.001.06.2.",191,9173,2.08219775427886
"HM.30181..BRD.BRD.K74319597.001.02.9.",-1,10528,-0.00949848024316109
"TAMSULOSIN..BRD.BRD.K74339692.001.01.9.",3571,10133,35.2412908319353
"ACLIDINIUM..BRD.BRD.K74363950.004.01.0.",-1,12268,-0.00815128790348875
"NSI.189..BRD.BRD.K74371986.001.01.7.",-1,10403,-0.00961261174661155
"D.....MALTOSE..BRD.BRD.K74377520.001.01.7.",2776,10197,27.2236932431107
"EW.7197..BRD.BRD.K74396648.001.01.4.",4300,7666,56.091834072528
"AZITHROMYCIN..BRD.BRD.K74501079.001.18.1.",7041,8363,84.1922754992228
"PAZOPANIB..BRD.BRD.K74514084.001.03.9.",1618,9719,16.6478032719416
